V,V_in,I_in,I_sps,V_sps
0.30000000000000154,0.3000039,-4.280816e-09,0.0,-783661.0
0.30000000000000154,0.3000031,-4.208681e-09,0.0,-789017.0
0.30000000000000154,0.3000033,-4.103538e-09,0.0,-794244.0
0.30000000000000154,0.3000028,-3.988441e-09,0.0,-809337.0
0.30000000000000154,0.3000026,-4.227519e-09,0.0,-790306.0
0.30000000000000154,0.3000026,-1.528116e-09,0.0,-794042.0
0.4000000000000016,0.3999948,-4.214343e-09,0.0,-1040072.0
0.4000000000000016,0.3999944,-4.206e-09,0.0,-1040621.0
0.4000000000000016,0.3999939,-4.237089e-09,0.0,-1040849.0
0.4000000000000016,0.399994,-4.145576e-09,0.0,-1038905.0
0.4000000000000016,0.3999951,-4.111879e-09,0.0,-1041518.0
0.4000000000000016,0.399994,-4.157445e-09,0.0,-1040871.0
0.4000000000000016,0.399994,-4.151934e-09,0.0,-1039231.0
0.4000000000000016,0.3999945,-4.147264e-09,0.0,-1039087.0
0.4000000000000016,0.3999937,-4.154997e-09,0.0,-1038937.0
0.4000000000000016,0.3999947,-4.166329e-09,0.0,-1038338.0
0.5000000000000016,0.5000131,-4.164876e-09,0.0,-1298408.0
0.5000000000000016,0.5000145,-4.173681e-09,0.0,-1298936.0
0.5000000000000016,0.5000142,-4.143128e-09,0.0,-1298305.0
0.5000000000000016,0.5000151,-4.17751e-09,0.0,-1298318.0
0.5000000000000016,0.5000137,-4.155224e-09,0.0,-1295775.0
0.5000000000000016,0.5000146,-4.119383e-09,0.0,-1297306.0
0.5000000000000016,0.5000141,-4.181179e-09,0.0,-1297382.0
0.5000000000000016,0.5000143,-4.153466e-09,0.0,-1297638.0
0.5000000000000016,0.500014,-4.147869e-09,0.0,-1296512.0
0.5000000000000016,0.5000142,-4.141438e-09,0.0,-1297864.0
0.6000000000000015,0.5999996,-4.161045e-09,0.0,-1556633.0
0.6000000000000015,0.6000012,-4.16663e-09,0.0,-1556570.0
0.6000000000000015,0.6000006,-4.137151e-09,0.0,-1556328.0
0.6000000000000015,0.6000013,-4.108663e-09,0.0,-1555569.0
0.6000000000000015,0.6000009,-4.142891e-09,0.0,-1555493.0
0.6000000000000015,0.6000007,-4.127961e-09,0.0,-1554283.0
0.6000000000000015,0.6000006,-4.13225e-09,0.0,-1554384.0
0.6000000000000015,0.6000001,-4.159974e-09,0.0,-1557498.0
0.6000000000000015,0.6000011,-4.130109e-09,0.0,-1554970.0
0.6000000000000015,0.6000008,-4.151925e-09,0.0,-1555185.0
0.7000000000000015,0.6999766,-4.123136e-09,0.0,-1817452.0
0.7000000000000015,0.6999775,-4.137612e-09,0.0,-1811453.0
0.7000000000000015,0.699977,-4.159895e-09,0.0,-1815666.0
0.7000000000000015,0.6999776,-4.154381e-09,0.0,-1814610.0
0.7000000000000015,0.6999775,-4.141286e-09,0.0,-1817974.0
0.7000000000000015,0.6999776,-4.12191e-09,0.0,-1816003.0
0.7000000000000015,0.6999776,-4.130872e-09,0.0,-1810469.0
0.7000000000000015,0.6999772,-4.147336e-09,0.0,-1823058.0
0.7000000000000015,0.6999773,-4.129032e-09,0.0,-1813817.0
0.7000000000000015,0.6999767,-4.126276e-09,0.0,-1820911.0
0.8000000000000015,0.7999949,-4.132937e-09,0.0,-2102891.0
0.8000000000000015,0.7999951,-4.11839e-09,0.0,-2098840.0
0.8000000000000015,0.7999952,-4.129875e-09,0.0,-2092048.0
0.8000000000000015,0.7999956,-4.143729e-09,0.0,-2100560.0
0.8000000000000015,0.7999949,-4.137453e-09,0.0,-2097032.0
0.8000000000000015,0.7999948,-4.205534e-09,0.0,-2100938.0
0.8000000000000015,0.7999957,-4.135694e-09,0.0,-2094669.0
0.8000000000000015,0.799994,-4.002906e-09,0.0,-2102330.0
0.8000000000000015,0.7999953,-4.161348e-09,0.0,-2088993.0
0.8000000000000015,0.7999951,-4.18524e-09,0.0,-2097281.0
0.9000000000000015,0.8999828,-4.122064e-09,0.0,-2558613.0
0.9000000000000015,0.8999841,-4.111266e-09,0.0,-2609555.0
0.9000000000000015,0.8999834,-4.132934e-09,0.0,-2657137.0
0.9000000000000015,0.899984,-4.110039e-09,0.0,-2664531.0
0.9000000000000015,0.899983,-4.15047e-09,0.0,-2552778.0
0.9000000000000015,0.8999822,-4.125203e-09,0.0,-2660084.0
0.9000000000000015,0.8999832,-4.103532e-09,0.0,-2568112.0
0.9000000000000015,0.8999833,-4.120531e-09,0.0,-2584760.0
0.9000000000000015,0.8999832,-4.145796e-09,0.0,-2586381.0
